"rating","popularity","genre","mood"
1,-1.32687094064909,0.333333333333333,0
3.5,-1.14209740060785,-0.466666666666667,0
3,1.53393035992596,-1,0
4,0.259511195485085,-0.2,0
5,0.129211731480006,-0.666666666666667,1
4,1.32687094064909,-0.555555555555556,1
3,-0.129211731480006,-0.666666666666667,1
4,2.06142303617716,0.333333333333333,0
4,0.259511195485085,-1,1
3,0.973449145714104,-0.333333333333333,0
3,0.259511195485085,0,0
4,-2.06142303617716,-1,1
0.5,-2.03688192726104,0.333333333333333,0
4,-0.129211731480006,-0.111111111111111,0
4,2.06142303617716,0.333333333333333,1
3,-0.816761136527122,0.333333333333333,0
2.5,0.973449145714104,-1,1
3,-0.973449145714104,-0.111111111111111,1
5,-0.392042087776024,0.333333333333333,1
2.5,1.32687094064909,-0.111111111111111,0
5,0.259511195485085,-1,0
3,1.32687094064909,0,0
3.5,-1.14209740060785,-1,0
3.5,0.669049628980885,-0.111111111111111,1
3,0,-0.111111111111111,0
1,-1.14209740060785,-0.333333333333333,1
4,0.528067430200497,-0.111111111111111,0
4,-0.973449145714104,0.333333333333333,0
4,1.7730673362159,-0.111111111111111,1
4,-0.259511195485085,0.333333333333333,1
3,-0.259511195485085,0.333333333333333,1
2.5,-0.669049628980885,0.333333333333333,1
4,1.14209740060785,-1,1
2.5,-1.14209740060785,-0.555555555555556,1
2.5,0.392042087776024,0.333333333333333,0
5,1.53393035992596,0.333333333333333,1
2,-1.14209740060785,0.333333333333333,0
5,0.669049628980885,-0.111111111111111,1
5,-0.129211731480006,-0.466666666666667,1
5,0.528067430200497,-0.555555555555556,1
2,-0.259511195485085,0.333333333333333,0
1,-1.7730673362159,0.333333333333333,1
3,-2.06142303617716,-0.333333333333333,1
2,-0.816761136527122,-1,0
0.5,1.14209740060785,-1,1
0.5,-0.973449145714104,-0.555555555555556,1
4,-0.973449145714104,0.333333333333333,0
1,-0.392042087776024,0.333333333333333,1
2,0.392042087776024,-1,1
5,0,0.333333333333333,1
4,0.392042087776024,0.333333333333333,1
2,0.816761136527122,0.333333333333333,0
4.5,1.14209740060785,0.333333333333333,1
3.5,0.392042087776024,0.333333333333333,1
3.5,0.973449145714104,-0.333333333333333,0
4,1.7730673362159,0.333333333333333,0
3,-1.14209740060785,-1,0
4,-1.14209740060785,-0.333333333333333,1
4,0,0.333333333333333,0
1,-1.7730673362159,0.333333333333333,1
4,1.14209740060785,0.333333333333333,0
0.5,0.259511195485085,-0.555555555555556,0
4,-1.32687094064909,-0.666666666666667,1
3,0.973449145714104,0.333333333333333,1
5,-0.816761136527122,-0.333333333333333,0
4,-1.14209740060785,0.333333333333333,0
3,1.32687094064909,0,1
4.5,-0.129211731480006,0.333333333333333,0
5,-0.669049628980885,-0.111111111111111,0
5,1.53393035992596,0.333333333333333,0
3,0,0.0666666666666667,0
4,-0.259511195485085,-0.111111111111111,1
5,1.14209740060785,0.333333333333333,1
4,0.259511195485085,-1,1
5,1.14209740060785,0.333333333333333,1
3,0.392042087776024,0.333333333333333,0
5,-0.392042087776024,0.333333333333333,0
2.5,-0.528067430200497,0.333333333333333,0
3,0.392042087776024,-0.333333333333333,1
4,-0.259511195485085,0.333333333333333,0
1.5,-1.98591548366901,-0.555555555555556,1
3,-0.129211731480006,0.0666666666666667,1
4.5,0.528067430200497,-0.111111111111111,0
4,-1.14209740060785,0.333333333333333,1
5,0.816761136527122,-1,1
5,0.669049628980885,0.333333333333333,1
5,0.528067430200497,0.333333333333333,0
0.5,-0.847297860387204,-0.333333333333333,0
1,-2.97892515523761,-1,0
4.5,-0.973449145714104,-0.555555555555556,0
3,-2.06142303617716,-0.111111111111111,1
5,1.53393035992596,0.333333333333333,0
4,-0.528067430200497,-0.333333333333333,1
5,0.129211731480006,0.0666666666666667,1
1,-1.32687094064909,-1,1
3,-1.32687094064909,-1,1
5,1.32687094064909,-0.333333333333333,1
5,0.973449145714104,-0.555555555555556,0
4,-0.816761136527122,-1,1
4,0.816761136527122,0.333333333333333,1
4,-0.528067430200497,-0.111111111111111,0
3,0.816761136527122,0.333333333333333,0
4,0.259511195485085,0,1
3,0.129211731480006,-0.666666666666667,0
4,-0.973449145714104,-0.666666666666667,0
3,-2.06142303617716,-0.333333333333333,0
4,1.32687094064909,-0.333333333333333,0
5,-1.53393035992596,-1,1
3,-1.7730673362159,-0.333333333333333,1
3.5,-0.528067430200497,-0.666666666666667,1
4,0.669049628980885,-0.555555555555556,1
4,-1.7730673362159,-0.333333333333333,1
1.5,0.528067430200497,-0.555555555555556,0
1.5,-0.129211731480006,0.333333333333333,0
4,-1.53393035992596,0.333333333333333,1
5,0,0.333333333333333,1
4,-0.392042087776024,0.333333333333333,1
4.5,0,0.333333333333333,0
3,0.129211731480006,-1,0
4,1.14209740060785,-0.333333333333333,0
5,1.7730673362159,0.333333333333333,0
1.5,-2.97892515523761,-0.466666666666667,0
5,1.32687094064909,-0.111111111111111,1
3,0.129211731480006,-0.111111111111111,0
5,0.259511195485085,-1,0
3,0.528067430200497,0,0
3,0.669049628980885,0.333333333333333,0
1,0.392042087776024,-0.333333333333333,0
4,-1.53393035992596,-1,0
3.5,-0.259511195485085,-0.733333333333333,0
3,1.14209740060785,-1,0
3,2.06142303617716,0.333333333333333,0
5,0.528067430200497,0.333333333333333,1
5,-0.973449145714104,-0.111111111111111,1
2,-1.53393035992596,-1,0
3,0,-0.555555555555556,0
3,1.14209740060785,-0.2,0
2,-1.7730673362159,-0.555555555555556,0
4,0,-0.111111111111111,1
2,-0.816761136527122,0.333333333333333,0
3,-0.129211731480006,0.333333333333333,0
5,-2.06142303617716,0.333333333333333,0
4.5,-0.129211731480006,-0.111111111111111,1
3,0.973449145714104,0.333333333333333,0
4,-1.53393035992596,-0.111111111111111,0
4,0.392042087776024,-0.111111111111111,1
4,0.973449145714104,-1,1
4,0.528067430200497,-0.333333333333333,1
4,-0.392042087776024,-1,0
4.5,0.973449145714104,-1,1
1,-2.06142303617716,-1,0
3.5,0.528067430200497,-0.666666666666667,0
5,-0.129211731480006,-1,1
2,0.528067430200497,0.333333333333333,1
1.5,0.669049628980885,0.333333333333333,1
4,0.259511195485085,0.333333333333333,0
5,1.14209740060785,0.333333333333333,1
5,0.392042087776024,-0.666666666666667,0
5,0.816761136527122,0.333333333333333,1
4,0.259511195485085,-0.733333333333333,1
3,-1.14209740060785,0.333333333333333,0
3.5,-1.7730673362159,-0.333333333333333,0
4,-0.847297860387204,-1,1
3,-0.669049628980885,0,1
4,0.129211731480006,-0.333333333333333,1
0.5,0.129211731480006,0,1
4,0,0,1
5,0.129211731480006,0.0666666666666667,1
3,-0.528067430200497,-0.666666666666667,1
1,-0.528067430200497,0.333333333333333,0
3,0.129211731480006,0.333333333333333,1
5,1.14209740060785,0.333333333333333,0
3,-0.816761136527122,-0.666666666666667,1
4,-0.669049628980885,-0.666666666666667,0
3,0.528067430200497,0.333333333333333,0
3.5,0.129211731480006,-0.111111111111111,0
4,0.129211731480006,-0.666666666666667,1
0.5,-1.14209740060785,-0.111111111111111,1
3,0.973449145714104,-1,1
5,-0.93826963859293,-0.333333333333333,0
3,0.528067430200497,-1,0
4,0.528067430200497,-1,1
3,-1.14209740060785,0.333333333333333,1
4,-0.973449145714104,0.333333333333333,1
3,-0.973449145714104,0.333333333333333,0
3,-1.14209740060785,-0.666666666666667,1
3.5,0.259511195485085,0.333333333333333,1
3,1.32687094064909,-0.333333333333333,1
4.5,-0.392042087776024,-1,1
4,-0.129211731480006,-0.466666666666667,1
3,-0.392042087776024,-0.555555555555556,0
3.5,-0.259511195485085,0,0
3,-1.32687094064909,-0.666666666666667,0
3,-0.816761136527122,-0.666666666666667,0
1,0.259511195485085,0.0666666666666667,0
4,0,0.333333333333333,1
3,0.259511195485085,-0.666666666666667,1
4,0.129211731480006,0.333333333333333,1
3,-0.816761136527122,-0.666666666666667,0
4,0.528067430200497,0.333333333333333,1
2,1.32687094064909,0.333333333333333,0
5,-0.259511195485085,-0.666666666666667,1
5,2.06142303617716,-1,1
4,-0.816761136527122,0.333333333333333,0
4,1.53393035992596,-1,1
2.5,-0.669049628980885,0.333333333333333,1
3,-0.955511445027436,0.333333333333333,0
3,0,0.333333333333333,0
4,-0.392042087776024,-1,0
1.5,0.528067430200497,-0.111111111111111,0
1,-1.14209740060785,-1,1
2.5,-1.14209740060785,-0.111111111111111,0
5,0,0.333333333333333,0
4,-0.392042087776024,0.333333333333333,1
5,0.129211731480006,-0.333333333333333,1
3,0.392042087776024,0.333333333333333,0
0.5,-0.392042087776024,-0.555555555555556,1
3,0.528067430200497,-0.111111111111111,1
3,-0.973449145714104,-1,1
3,1.53393035992596,-0.466666666666667,1
4,-0.129211731480006,-0.666666666666667,1
4,0.129211731480006,-1,1
5,0.528067430200497,-1,1
5,-0.392042087776024,-1,1
4,0.259511195485085,-0.111111111111111,0
4,0.129211731480006,-0.666666666666667,1
5,1.53393035992596,0,1
4,1.14209740060785,-0.333333333333333,1
4,-0.392042087776024,-0.555555555555556,0
3,-0.392042087776024,0.333333333333333,0
5,1.14209740060785,-0.2,0
5,1.53393035992596,0.333333333333333,1
1,-1.7730673362159,-0.333333333333333,1
3,-0.528067430200497,-1,0
4,1.32687094064909,-0.333333333333333,0
1,-0.392042087776024,-0.333333333333333,1
3,-2.06142303617716,-0.333333333333333,1
3.5,-0.528067430200497,0.333333333333333,0
4,-0.259511195485085,-0.333333333333333,1
3,-0.816761136527122,-1,0
4,0,-0.466666666666667,1
2,-0.973449145714104,-0.333333333333333,1
3.5,-0.669049628980885,-0.333333333333333,1
4,1.14209740060785,0.333333333333333,1
2,-0.973449145714104,-0.666666666666667,1
5,0.973449145714104,-0.333333333333333,0
4,0.816761136527122,0.333333333333333,1
4.5,0.259511195485085,-0.555555555555556,1
3,0.129211731480006,0.333333333333333,1
5,1.14209740060785,-0.111111111111111,1
1,-1.53393035992596,-1,0
3,-0.259511195485085,-0.2,0
3,-1.7730673362159,-0.111111111111111,1
5,1.14209740060785,-0.2,0
3,0,-1,1
2,1.32687094064909,0.333333333333333,0
2.5,-2.06142303617716,-0.555555555555556,1
3,-0.129211731480006,0.333333333333333,0
2,0,0.333333333333333,0
4,0.259511195485085,0.333333333333333,1
5,0.973449145714104,0.333333333333333,0
5,0.528067430200497,-0.111111111111111,1
1,1.32687094064909,-0.333333333333333,0
4,0.392042087776024,0.333333333333333,1
3.5,-0.669049628980885,0,0
5,1.14209740060785,-0.111111111111111,1
4,0.528067430200497,-0.333333333333333,1
2.5,-0.669049628980885,0.333333333333333,0
2,-0.392042087776024,0.333333333333333,0
3,-0.669049628980885,-0.466666666666667,1
2,0.129211731480006,0.333333333333333,1
4,0.669049628980885,0.333333333333333,1
4,-0.392042087776024,0.333333333333333,1
5,2.06142303617716,-1,1
2,0.129211731480006,0.333333333333333,0
3,-0.528067430200497,0.333333333333333,0
2.5,-1.53393035992596,-0.555555555555556,0
5,0.528067430200497,0.333333333333333,1
3,-0.816761136527122,0.333333333333333,1
4,1.14209740060785,0.333333333333333,1
3.5,-0.973449145714104,0.333333333333333,1
4.5,-1.7730673362159,0.333333333333333,1
4,0.669049628980885,0.333333333333333,0
5,0.129211731480006,0.0666666666666667,1
2,-0.669049628980885,-1,0
1.5,-1.14209740060785,-0.333333333333333,1
3,0.259511195485085,-0.666666666666667,0
0.5,-2.06142303617716,-0.111111111111111,0
4,-1.53393035992596,0.333333333333333,0
2,-1.32687094064909,0.333333333333333,1
4,0.259511195485085,0.333333333333333,0
3,-2.43361335540045,0.333333333333333,0
3,-1.7730673362159,-0.333333333333333,0
4,-0.528067430200497,-0.666666666666667,1
3,-0.129211731480006,0.0666666666666667,1
3.5,0.129211731480006,0.333333333333333,1
5,0.528067430200497,-0.111111111111111,0
3,0.129211731480006,-0.555555555555556,0
2,-2.43361335540045,-0.333333333333333,0
3,0.816761136527122,0.333333333333333,1
5,0.973449145714104,0.333333333333333,1
3,-0.392042087776024,-1,1
3,-0.392042087776024,-0.2,0
5,-0.129211731480006,0.333333333333333,0
2,-1.32687094064909,-1,0
4,0,-0.555555555555556,1
4,0.669049628980885,-1,1
4,1.7730673362159,-0.466666666666667,1
4,0.528067430200497,0.333333333333333,1
5,-0.669049628980885,0.333333333333333,1
3,-1.53393035992596,0.333333333333333,0
3,-0.816761136527122,0.333333333333333,0
4,-0.973449145714104,0.333333333333333,0
3,-0.816761136527122,0.333333333333333,0
3,-0.392042087776024,-0.666666666666667,0
3,-1.14209740060785,0.333333333333333,0
3,0.392042087776024,0.333333333333333,0
5,0.528067430200497,0.333333333333333,0
3,-0.973449145714104,0.333333333333333,1
5,2.43361335540045,-0.111111111111111,1
3,-0.392042087776024,-0.466666666666667,1
2,0.973449145714104,0,0
2,-0.392042087776024,0.333333333333333,0
4,1.7730673362159,0.333333333333333,0
3,0.392042087776024,0.333333333333333,1
4,-0.259511195485085,0.333333333333333,1
2.5,-2.97892515523761,0.333333333333333,0
5,0.392042087776024,0.333333333333333,0
2,0.973449145714104,-0.333333333333333,1
3,0.973449145714104,-1,0
5,1.53393035992596,-0.111111111111111,0
3,0.129211731480006,-0.111111111111111,0
5,-0.129211731480006,0.333333333333333,0
3.5,-0.973449145714104,-0.111111111111111,0
3,1.14209740060785,-0.111111111111111,0
4,0.129211731480006,-1,0
4,-0.973449145714104,-1,1
5,-1.53393035992596,-0.111111111111111,1
4,0,0.333333333333333,1
5,0.528067430200497,0.0666666666666667,1
3,0,0.0666666666666667,1
4,-0.528067430200497,-0.666666666666667,1
5,-1.14209740060785,-0.111111111111111,1
3.5,-1.32687094064909,-0.555555555555556,0
3,-2.06142303617716,-1,1
3,1.32687094064909,0.333333333333333,1
4.5,-2.06142303617716,0.333333333333333,0
4,0.528067430200497,0.333333333333333,1
3,-0.973449145714104,0.333333333333333,0
3,-0.973449145714104,-0.333333333333333,1
3,-0.528067430200497,0.333333333333333,1
4,0.129211731480006,0,0
3,-0.669049628980885,-0.2,0
3,-1.14209740060785,-0.666666666666667,0
4,0,0.333333333333333,1
1,-1.53393035992596,0.333333333333333,0
3,0.973449145714104,-0.111111111111111,1
4,-0.129211731480006,0.333333333333333,0
5,-1.14209740060785,0.333333333333333,1
4,0.392042087776024,0.333333333333333,0
2.5,0.528067430200497,0.333333333333333,1
4,1.14209740060785,-0.111111111111111,1
5,2.43361335540045,-0.333333333333333,1
5,1.7730673362159,-0.111111111111111,1
4.5,-0.669049628980885,0.333333333333333,1
4,0.669049628980885,-0.555555555555556,1
4.5,0.129211731480006,-0.333333333333333,1
4,0.528067430200497,-0.2,0
4,0.392042087776024,-0.2,0
4,-0.129211731480006,0.333333333333333,0
5,-0.973449145714104,-0.111111111111111,1
3,1.14209740060785,-0.2,1
3,-2.97892515523761,-0.555555555555556,0
3,-1.53393035992596,-1,1
3,-0.259511195485085,0.333333333333333,1
5,0.973449145714104,-1,1
0.5,-1.32687094064909,0.333333333333333,1
3,0.669049628980885,0.333333333333333,0
4,-0.129211731480006,0.333333333333333,1
3,-0.259511195485085,-0.666666666666667,0
2,-1.32687094064909,-0.111111111111111,0
5,0.129211731480006,-0.2,1
5,0.392042087776024,0,1
3.5,-0.259511195485085,-1,0
4,2.06142303617716,0.333333333333333,0
5,-0.816761136527122,-0.111111111111111,0
3,-0.528067430200497,-0.333333333333333,0
5,-2.06142303617716,0.333333333333333,1
5,2.97892515523761,0.333333333333333,0
4.5,1.14209740060785,-0.111111111111111,1
1.5,-0.129211731480006,0,0
1,-2.06142303617716,0.333333333333333,0
4,-0.816761136527122,0.333333333333333,1
4,-0.392042087776024,-0.555555555555556,0
2,0.129211731480006,-0.333333333333333,1
4,-1.14209740060785,0.333333333333333,1
3.5,0.816761136527122,-0.111111111111111,1
3,0.259511195485085,-0.555555555555556,0
4,-0.392042087776024,-1,1
3.5,-0.392042087776024,-0.111111111111111,1
5,0.669049628980885,0.333333333333333,0
4,0.392042087776024,0.333333333333333,0
4,-2.06142303617716,-1,1
3,-0.528067430200497,0.333333333333333,0
4,0.528067430200497,-0.111111111111111,0
4.5,0,-0.111111111111111,1
4,-0.129211731480006,-0.333333333333333,1
4,0.816761136527122,-1,0
3,-0.528067430200497,-1,1
2.5,-0.259511195485085,0.333333333333333,0
5,1.7730673362159,-0.111111111111111,0
4,-0.392042087776024,-0.666666666666667,0
5,0.129211731480006,-1,0
1,-1.53393035992596,0.333333333333333,0
3,0.129211731480006,0.333333333333333,0
3,0,-0.666666666666667,1
3,-0.973449145714104,-0.333333333333333,1
3,-1.32687094064909,0.333333333333333,1
5,1.14209740060785,0.333333333333333,0
1,-0.259511195485085,-0.111111111111111,1
3,-0.392042087776024,-0.333333333333333,0
4,0.528067430200497,0.333333333333333,0
2,0.528067430200497,-1,1
5,2.06142303617716,0.333333333333333,0
4,-0.816761136527122,-0.666666666666667,1
2,-0.392042087776024,-0.666666666666667,1
3,0.528067430200497,-0.333333333333333,0
4,0.392042087776024,0,1
1,0.259511195485085,-0.111111111111111,1
3,-0.669049628980885,-1,1
5,0.669049628980885,-0.555555555555556,0
1,1.32687094064909,0,1
4,0.669049628980885,-0.666666666666667,0
2,-0.669049628980885,-0.666666666666667,1
5,1.7730673362159,0.333333333333333,1
4,-0.816761136527122,0.333333333333333,1
3,-0.510825623765991,-1,0
3,-0.973449145714104,-0.555555555555556,0
4,-0.973449145714104,-0.333333333333333,1
3,-1.32687094064909,-0.466666666666667,0
5,-0.259511195485085,-0.666666666666667,1
3,0.528067430200497,0.333333333333333,1
5,0,0.333333333333333,1
4.5,0.528067430200497,0.333333333333333,1
3,-1.14209740060785,0.333333333333333,1
3.5,-1.32687094064909,0.333333333333333,0
3,1.14209740060785,0.333333333333333,1
2,0.669049628980885,-0.555555555555556,1
1.5,0.816761136527122,-0.555555555555556,0
4,0,-1,1
1,-0.653926467406664,0.333333333333333,1
4,-0.528067430200497,0.333333333333333,0
3,-0.528067430200497,-0.666666666666667,0
4,0.669049628980885,-1,0
2.5,0.973449145714104,0.333333333333333,1
1,-1.7730673362159,-1,0
2.5,-1.7730673362159,-0.333333333333333,1
3,-0.129211731480006,0.333333333333333,0
3,0.259511195485085,0.0666666666666667,0
5,0.129211731480006,0.333333333333333,1
4,-0.816761136527122,-1,0
4.5,-0.973449145714104,-0.333333333333333,0
4,0.669049628980885,-0.111111111111111,0
2.5,-0.669049628980885,0.333333333333333,0
4,4.11087386417331,0.333333333333333,1
3,-0.259511195485085,-0.555555555555556,1
5,0.816761136527122,-0.333333333333333,0
2,-0.669049628980885,0.333333333333333,1
4,-0.816761136527122,0.333333333333333,0
4,-0.259511195485085,-0.555555555555556,0
5,0.259511195485085,0,0
5,1.32687094064909,-0.111111111111111,1
3,1.14209740060785,0.333333333333333,0
4,0.669049628980885,-0.555555555555556,0
5,0.259511195485085,0.333333333333333,1
2.5,0.392042087776024,0.333333333333333,0
3,-0.259511195485085,-1,1
3,-0.528067430200497,-0.333333333333333,0
5,-0.392042087776024,0.0666666666666667,1
3,0.129211731480006,0,0
4,0.129211731480006,-0.555555555555556,0
5,2.43361335540045,0.333333333333333,1
4,1.56397553835734,-0.333333333333333,0
3,0.973449145714104,-0.555555555555556,0
3,-0.816761136527122,-0.333333333333333,1
1,-0.816761136527122,-1,0
5,-0.259511195485085,-0.333333333333333,1
4,0.973449145714104,-0.333333333333333,1
4,0,-0.333333333333333,1
4,-0.816761136527122,-0.666666666666667,0
3.5,0.259511195485085,-0.666666666666667,0
2.5,-2.97892515523761,-1,1
5,-0.973449145714104,-0.333333333333333,0
5,0.816761136527122,0.333333333333333,0
2,-0.816761136527122,0.333333333333333,0
4,0,-0.555555555555556,0
1,-0.973449145714104,0.333333333333333,1
5,-0.528067430200497,-0.666666666666667,1
4,-0.259511195485085,0.333333333333333,0
3,-0.392042087776024,-1,0
3,0,-0.111111111111111,1
4,1.14209740060785,-0.555555555555556,0
3,-0.129211731480006,-0.111111111111111,0
3,0.528067430200497,0.333333333333333,1
5,2.06142303617716,-0.555555555555556,1
1,-0.392042087776024,-0.333333333333333,0
5,1.7730673362159,0.333333333333333,1
5,2.97892515523761,0.333333333333333,0
4,0.392042087776024,0.333333333333333,1
0.5,-2.43361335540045,-1,0
3,-0.973449145714104,-0.111111111111111,1
4,0.669049628980885,-0.111111111111111,0
2,-0.528067430200497,0.333333333333333,0
4,-0.259511195485085,-0.555555555555556,1
4,-1.7730673362159,0.333333333333333,1
3,-1.14209740060785,-0.666666666666667,0
4,1.14209740060785,-0.333333333333333,0
4,0,-1,1
4,-1.32687094064909,-1,1
5,1.32687094064909,-1,1
3,-0.392042087776024,0,1
5,0.392042087776024,0.333333333333333,1
5,0.973449145714104,-0.111111111111111,1
2.5,-0.669049628980885,-0.333333333333333,1
1,0.528067430200497,0,0
1,-1.14209740060785,-0.555555555555556,0
1,0.129211731480006,0.333333333333333,1
0.5,-0.973449145714104,-0.555555555555556,0
3,0.669049628980885,0.333333333333333,0
2,0.259511195485085,0,0
2,1.53393035992596,-1,0
5,0.816761136527122,0.333333333333333,1
5,2.06142303617716,-0.555555555555556,1
4,0.259511195485085,0,1
5,-0.392042087776024,0.333333333333333,1
4,1.7730673362159,-1,1
3.5,0.392042087776024,-0.555555555555556,0
1.5,-0.129211731480006,0.333333333333333,0
3.5,0.392042087776024,-0.111111111111111,0
4,2.43361335540045,0.333333333333333,1
2.5,-0.392042087776024,0.333333333333333,0
4,0.259511195485085,-0.2,1
5,0.129211731480006,-1,0
5,2.06142303617716,0.333333333333333,1
1,2.06142303617716,0.333333333333333,0
4,0,0.333333333333333,0
4.5,0.392042087776024,-0.111111111111111,1
4,1.32687094064909,-0.333333333333333,0
2,1.14209740060785,-0.2,1
3,-0.816761136527122,0.333333333333333,0
0.5,0.973449145714104,0,0
3,-0.973449145714104,0,0
2,-0.669049628980885,-1,0
4,0.669049628980885,-0.333333333333333,0
2,-0.129211731480006,0.0666666666666667,1
5,0.973449145714104,-1,0
3,-0.528067430200497,-0.666666666666667,1
2,0.816761136527122,0.333333333333333,0
5,0.528067430200497,-0.466666666666667,1
4,-0.259511195485085,-1,0
1,-1.53393035992596,-0.333333333333333,0
3,-0.392042087776024,0.333333333333333,1
2,-0.816761136527122,-1,0
4,0.259511195485085,-0.111111111111111,0
5,-0.669049628980885,0.333333333333333,1
3,1.53393035992596,0,1
1,-0.392042087776024,-0.111111111111111,0
4,0.669049628980885,-0.111111111111111,0
3.5,-0.973449145714104,0.333333333333333,0
3,-1.14209740060785,-0.555555555555556,0
4,-0.259511195485085,-0.333333333333333,1
5,1.32687094064909,0,1
4,0.816761136527122,0.333333333333333,1
3,-0.259511195485085,0.333333333333333,0
1.5,-0.392042087776024,0,0
3.5,0.392042087776024,-0.333333333333333,0
4,-0.669049628980885,0.333333333333333,0
3,-0.259511195485085,-0.333333333333333,1
3,0.973449145714104,-1,0
4.5,1.32687094064909,-0.111111111111111,1
4,-0.392042087776024,0.333333333333333,1
2,0.816761136527122,0.333333333333333,0
4,0.816761136527122,-0.111111111111111,0
3.5,-0.528067430200497,0.333333333333333,1
4,-1.53393035992596,0.333333333333333,0
5,0.816761136527122,0.333333333333333,0
3,0.669049628980885,-0.333333333333333,0
3,-0.528067430200497,0.333333333333333,0
5,0,-0.466666666666667,0
4,-0.973449145714104,-1,0
4.5,0.973449145714104,-0.111111111111111,0
5,0.129211731480006,-0.333333333333333,1
2.5,0.392042087776024,0.333333333333333,0
4,0,-0.333333333333333,1
4,1.14209740060785,-1,1
5,2.43361335540045,0.333333333333333,1
3,0.528067430200497,0.333333333333333,1
4,-1.14209740060785,0.333333333333333,1
1,-0.973449145714104,-1,0
1,-0.392042087776024,0,0
1,-2.06142303617716,-0.333333333333333,0
3.5,-0.973449145714104,-0.111111111111111,0
4.5,1.23676262714893,0.333333333333333,1
4,-0.259511195485085,0.333333333333333,1
4.5,-1.14209740060785,0.333333333333333,1
4,0.816761136527122,-0.333333333333333,0
3,0.129211731480006,0,0
1,0.259511195485085,0.333333333333333,0
5,-0.259511195485085,-0.333333333333333,1
4,-0.129211731480006,-1,1
4,0.259511195485085,-1,0
4,0.669049628980885,-0.333333333333333,0
2.5,0.669049628980885,-0.111111111111111,1
5,2.43361335540045,0.333333333333333,1
5,1.53393035992596,0.333333333333333,0
4,0.669049628980885,-1,1
4,-0.129211731480006,-0.555555555555556,0
3,-2.06142303617716,-1,1
3,-0.129211731480006,-0.333333333333333,0
1.5,-0.528067430200497,0,0
5,0.973449145714104,0,1
1,-0.816761136527122,-0.333333333333333,1
2,-0.259511195485085,0.0666666666666667,0
2,-0.27443684570176,0.333333333333333,1
5,1.7730673362159,-0.111111111111111,0
4,0,-1,1
1,0,0,0
1,0.669049628980885,0.333333333333333,1
4.5,0.816761136527122,0.333333333333333,1
2,0.129211731480006,0.333333333333333,1
4,0.669049628980885,-0.111111111111111,1
5,0.973449145714104,-1,1
4.5,1.14209740060785,-0.111111111111111,0
4,0.129211731480006,0.333333333333333,0
3,-0.259511195485085,0.333333333333333,0
1,-0.973449145714104,-1,1
3,-0.259511195485085,0.333333333333333,0
4,-0.129211731480006,0.333333333333333,1
3,0,0.333333333333333,0
5,0.528067430200497,0.333333333333333,1
3,-0.259511195485085,-0.555555555555556,0
3,0,-0.666666666666667,1
4,0.129211731480006,0.333333333333333,1
2,-0.973449145714104,0.333333333333333,1
5,0.129211731480006,0.0666666666666667,1
4,0.816761136527122,0.333333333333333,0
2.5,-1.7730673362159,0.333333333333333,1
5,0.259511195485085,0,1
